identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/InvoicingEntity,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/availability,product/availabilityZone,product/capacitystatus,product/classicnetworkingsupport,product/clockSpeed,product/currentGeneration,product/dedicatedEbsThroughput,product/dedicatedEbsThroughputDescription,product/durability,product/ecu,product/enhancedNetworkingSupported,product/feeCode,product/feeDescription,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/gpuMemory,product/group,product/groupDescription,product/instance,product/instanceFamily,product/instanceFamilyCategory,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/licenseModel,product/location,product/locationType,product/marketoption,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/physicalProcessor,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/queueType,product/region,product/regionCode,product/servicecode,product/servicename,product/sku,product/storage,product/storageClass,product/storageMedia,product/tenancy,product/toLocation,product/toLocationType,product/toRegionCode,product/transferType,product/usagetype,product/vcpu,product/volumeApiName,product/volumeType,product/vpcnetworkingsupport,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod
uvtoo7b4y7ftnbpbijzmint5bwiw352jqdzbnpsfurxanzgch75a,2026-04-27T16:00:00Z/2026-04-27T17:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-05-10T16:00:00Z,2026-05-10T17:00:00Z,AWSGlue,USE1-Catalog-Request,Request,,,0.9111607917,,,USD,0.0000010000,0.0000009112,0.0000010000,0.0000009112,$0 for AWS Glue Data Catalog requests under the free tier,,"Amazon Web Services, Inc.",AWS Glue,,,,,,,,,,,,,,,,,,Data catalog requests,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,Request,,,,,AWS Glue,,us-east-1,us-east-1,AWSGlue,AWS Glue,XUYP7NN729GFEEB7,,,,,,,,,USE1-Catalog-Request,,,,,XUYP7NN729GFEEB7.A429C66SYZ.6YS6EN2CT7,338976513882,USD,0.0000010000,0.0000010000,,Request,,,,,,,,,,23742807828,,,,,,,,,,,,,,,
uvtoo7b4y7ftnbpbijzmint5bwiw352jqdzbnpsfurxanzgch75a,2026-04-28T11:00:00Z/2026-04-28T12:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-05-11T11:00:00Z,2026-05-11T12:00:00Z,AWSGlue,USE1-Catalog-Request,Request,,,0.8751839512,,,USD,0.0000010000,0.0000008752,0.0000010000,0.0000008752,$0 for AWS Glue Data Catalog requests under the free tier,,"Amazon Web Services, Inc.",AWS Glue,,,,,,,,,,,,,,,,,,Data catalog requests,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,Request,,,,,AWS Glue,,us-east-1,us-east-1,AWSGlue,AWS Glue,XUYP7NN729GFEEB7,,,,,,,,,USE1-Catalog-Request,,,,,XUYP7NN729GFEEB7.A429C66SYZ.6YS6EN2CT7,338976513882,USD,0.0000010000,0.0000010000,,Request,,,,,,,,,,23742807828,,,,,,,,,,,,,,,
uvtoo7b4y7ftnbpbijzmint5bwiw352jqdzbnpsfurxanzgch75a,2026-04-28T16:00:00Z/2026-04-28T17:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-05-11T16:00:00Z,2026-05-11T17:00:00Z,AWSGlue,USE1-Catalog-Request,Request,,,0.7956634433,,,USD,0.0000010000,0.0000007957,0.0000010000,0.0000007957,$0 for AWS Glue Data Catalog requests under the free tier,,"Amazon Web Services, Inc.",AWS Glue,,,,,,,,,,,,,,,,,,Data catalog requests,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,Request,,,,,AWS Glue,,us-east-1,us-east-1,AWSGlue,AWS Glue,XUYP7NN729GFEEB7,,,,,,,,,USE1-Catalog-Request,,,,,XUYP7NN729GFEEB7.A429C66SYZ.6YS6EN2CT7,338976513882,USD,0.0000010000,0.0000010000,,Request,,,,,,,,,,23742807828,,,,,,,,,,,,,,,
uvtoo7b4y7ftnbpbijzmint5bwiw352jqdzbnpsfurxanzgch75a,2026-04-29T11:00:00Z/2026-04-29T12:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-05-12T11:00:00Z,2026-05-12T12:00:00Z,AWSGlue,USE1-Catalog-Request,Request,,,1.2309555511,,,USD,0.0000010000,0.0000012310,0.0000010000,0.0000012310,$0 for AWS Glue Data Catalog requests under the free tier,,"Amazon Web Services, Inc.",AWS Glue,,,,,,,,,,,,,,,,,,Data catalog requests,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,Request,,,,,AWS Glue,,us-east-1,us-east-1,AWSGlue,AWS Glue,XUYP7NN729GFEEB7,,,,,,,,,USE1-Catalog-Request,,,,,XUYP7NN729GFEEB7.A429C66SYZ.6YS6EN2CT7,338976513882,USD,0.0000010000,0.0000010000,,Request,,,,,,,,,,23742807828,,,,,,,,,,,,,,,
uvtoo7b4y7ftnbpbijzmint5bwiw352jqdzbnpsfurxanzgch75a,2026-04-29T16:00:00Z/2026-04-29T17:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-05-12T16:00:00Z,2026-05-12T17:00:00Z,AWSGlue,USE1-Catalog-Request,Request,,,1.1679793070,,,USD,0.0000010000,0.0000011680,0.0000010000,0.0000011680,$0 for AWS Glue Data Catalog requests under the free tier,,"Amazon Web Services, Inc.",AWS Glue,,,,,,,,,,,,,,,,,,Data catalog requests,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,Request,,,,,AWS Glue,,us-east-1,us-east-1,AWSGlue,AWS Glue,XUYP7NN729GFEEB7,,,,,,,,,USE1-Catalog-Request,,,,,XUYP7NN729GFEEB7.A429C66SYZ.6YS6EN2CT7,338976513882,USD,0.0000010000,0.0000010000,,Request,,,,,,,,,,23742807828,,,,,,,,,,,,,,,
6yo7ucnx2yzjbyxxxxgmf6wcygyftpf4mcetd5wds3zzuch42koa,2026-04-16T16:00:00Z/2026-04-16T18:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-29T16:00:00Z,2026-04-29T18:00:00Z,AWSSecretsManager,EUN1-AWSSecretsManagerAPIRequest,,,,198.1815149305,,,USD,0.0000000300,0.0000059454,0.0000000300,0.0000059454,AWS Free Tier,,"Amazon Web Services, Inc.",AWS Secrets Manager,,,,,,,,,,,,,,,,,,AWSSecretsManager-APIRequest,,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,API Request,,eu-north-1,eu-north-1,AWSSecretsManager,AWS Secrets Manager,7VFSFM2SK8GV8DGV,,,,,,,,,EUN1-AWSSecretsManagerAPIRequest,,,,,,200495202376,USD,0.0000000000,0.0000050000,OnDemand,API Requests,,,,,,,,,,23742807847,,,,,,,,,,,,,,,
6yo7ucnx2yzjbyxxxxgmf6wcygyftpf4mcetd5wds3zzuch42koa,2026-04-21T04:00:00Z/2026-04-21T05:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-05-04T04:00:00Z,2026-05-04T05:00:00Z,AWSSecretsManager,EUN1-AWSSecretsManagerAPIRequest,,,,421.5352397827,,,USD,0.0000000300,0.0000126461,0.0000000300,0.0000126461,AWS Free Tier,,"Amazon Web Services, Inc.",AWS Secrets Manager,,,,,,,,,,,,,,,,,,AWSSecretsManager-APIRequest,,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,API Request,,eu-north-1,eu-north-1,AWSSecretsManager,AWS Secrets Manager,7VFSFM2SK8GV8DGV,,,,,,,,,EUN1-AWSSecretsManagerAPIRequest,,,,,,200495202376,USD,0.0000000000,0.0000050000,OnDemand,API Requests,,,,,,,,,,23742807847,,,,,,,,,,,,,,,
suk2vc2jd7mmik2fzfx5sr4dmeota23iugekpq6gl2lo2yyzbbha,2026-04-19T21:00:00Z/2026-04-19T22:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-05-02T21:00:00Z,2026-05-02T22:00:00Z,AWSSecretsManager,USE1-AWSSecretsManagerAPIRequest,,,,284.9512555240,,,USD,0.0000000300,0.0000085485,0.0000000300,0.0000085485,AWS Free Tier,,"Amazon Web Services, Inc.",AWS Secrets Manager,,,,,,,,,,,,,,,,,,AWSSecretsManager-APIRequest,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AWSSecretsManager,AWS Secrets Manager,4MDZ5VNEJPMUTG9B,,,,,,,,,USE1-AWSSecretsManagerAPIRequest,,,,,,200495202400,USD,0.0000000000,0.0000050000,OnDemand,API Requests,,,,,,,,,,23742807847,,,,,,,,,,,,,,,
suk2vc2jd7mmik2fzfx5sr4dmeota23iugekpq6gl2lo2yyzbbha,2026-04-21T01:00:00Z/2026-04-21T02:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-05-04T01:00:00Z,2026-05-04T02:00:00Z,AWSSecretsManager,USE1-AWSSecretsManagerAPIRequest,,,,500.7109051819,,,USD,0.0000000300,0.0000150213,0.0000000300,0.0000150213,AWS Free Tier,,"Amazon Web Services, Inc.",AWS Secrets Manager,,,,,,,,,,,,,,,,,,AWSSecretsManager-APIRequest,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AWSSecretsManager,AWS Secrets Manager,4MDZ5VNEJPMUTG9B,,,,,,,,,USE1-AWSSecretsManagerAPIRequest,,,,,,200495202400,USD,0.0000000000,0.0000050000,OnDemand,API Requests,,,,,,,,,,23742807847,,,,,,,,,,,,,,,
suk2vc2jd7mmik2fzfx5sr4dmeota23iugekpq6gl2lo2yyzbbha,2026-04-26T01:00:00Z/2026-04-26T02:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-05-09T01:00:00Z,2026-05-09T02:00:00Z,AWSSecretsManager,USE1-AWSSecretsManagerAPIRequest,,,,226.4974113238,,,USD,0.0000000300,0.0000067949,0.0000000300,0.0000067949,AWS Free Tier,,"Amazon Web Services, Inc.",AWS Secrets Manager,,,,,,,,,,,,,,,,,,AWSSecretsManager-APIRequest,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AWSSecretsManager,AWS Secrets Manager,4MDZ5VNEJPMUTG9B,,,,,,,,,USE1-AWSSecretsManagerAPIRequest,,,,,,200495202400,USD,0.0000000000,0.0000050000,OnDemand,API Requests,,,,,,,,,,23742807847,,,,,,,,,,,,,,,
6ypaywdswv6vz5i3jph5xipok2kg74xtf4axajqdjpzmypt2vqbq,2026-04-16T16:00:00Z/2026-04-16T17:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-29T16:00:00Z,2026-04-29T17:00:00Z,AWSSecretsManager,EUN1-AWSSecretsManagerAPIRequest,ListSecrets,,,0.7701158366,,,USD,0.0000000300,0.0000000231,0.0000000300,0.0000000231,$0.05 per 10000 API Requests,,"Amazon Web Services, Inc.",AWS Secrets Manager,,,,,,,,,,,,,,,,,,AWSSecretsManager-APIRequest,,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,API Request,,eu-north-1,eu-north-1,AWSSecretsManager,AWS Secrets Manager,7VFSFM2SK8GV8DGV,,,,,,,,,EUN1-AWSSecretsManagerAPIRequest,,,,,7VFSFM2SK8GV8DGV.JRTCKXETXF.6YS6EN2CT7,200495202376,USD,0.0000050000,0.0000050000,OnDemand,API Requests,,,,,,,,,,23742807847,,,,,,,,,,,,,,,
6ypaywdswv6vz5i3jph5xipok2kg74xtf4axajqdjpzmypt2vqbq,2026-04-16T17:00:00Z/2026-04-16T18:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-29T17:00:00Z,2026-04-29T18:00:00Z,AWSSecretsManager,EUN1-AWSSecretsManagerAPIRequest,ListSecrets,,,1.1281344152,,,USD,0.0000000300,0.0000000338,0.0000000300,0.0000000338,$0.05 per 10000 API Requests,,"Amazon Web Services, Inc.",AWS Secrets Manager,,,,,,,,,,,,,,,,,,AWSSecretsManager-APIRequest,,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,API Request,,eu-north-1,eu-north-1,AWSSecretsManager,AWS Secrets Manager,7VFSFM2SK8GV8DGV,,,,,,,,,EUN1-AWSSecretsManagerAPIRequest,,,,,7VFSFM2SK8GV8DGV.JRTCKXETXF.6YS6EN2CT7,200495202376,USD,0.0000050000,0.0000050000,OnDemand,API Requests,,,,,,,,,,23742807847,,,,,,,,,,,,,,,
6ypaywdswv6vz5i3jph5xipok2kg74xtf4axajqdjpzmypt2vqbq,2026-04-21T04:00:00Z/2026-04-21T05:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-05-04T04:00:00Z,2026-05-04T05:00:00Z,AWSSecretsManager,EUN1-AWSSecretsManagerAPIRequest,ListSecrets,,,0.9852504116,,,USD,0.0000000300,0.0000000296,0.0000000300,0.0000000296,$0.05 per 10000 API Requests,,"Amazon Web Services, Inc.",AWS Secrets Manager,,,,,,,,,,,,,,,,,,AWSSecretsManager-APIRequest,,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,API Request,,eu-north-1,eu-north-1,AWSSecretsManager,AWS Secrets Manager,7VFSFM2SK8GV8DGV,,,,,,,,,EUN1-AWSSecretsManagerAPIRequest,,,,,7VFSFM2SK8GV8DGV.JRTCKXETXF.6YS6EN2CT7,200495202376,USD,0.0000050000,0.0000050000,OnDemand,API Requests,,,,,,,,,,23742807847,,,,,,,,,,,,,,,
nkjq3uithyh4mpqf65o6qk2pob75lihpfdmq23iywjgy5vsucvnq,2026-04-19T21:00:00Z/2026-04-19T22:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-05-02T21:00:00Z,2026-05-02T22:00:00Z,AWSSecretsManager,USE1-AWSSecretsManagerAPIRequest,ListSecrets,,,1.0757547447,,,USD,0.0000000300,0.0000000323,0.0000000300,0.0000000323,$0.05 per 10000 API Requests,,"Amazon Web Services, Inc.",AWS Secrets Manager,,,,,,,,,,,,,,,,,,AWSSecretsManager-APIRequest,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AWSSecretsManager,AWS Secrets Manager,4MDZ5VNEJPMUTG9B,,,,,,,,,USE1-AWSSecretsManagerAPIRequest,,,,,4MDZ5VNEJPMUTG9B.JRTCKXETXF.6YS6EN2CT7,200495202400,USD,0.0000050000,0.0000050000,OnDemand,API Requests,,,,,,,,,,23742807847,,,,,,,,,,,,,,,
nkjq3uithyh4mpqf65o6qk2pob75lihpfdmq23iywjgy5vsucvnq,2026-04-21T01:00:00Z/2026-04-21T02:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-05-04T01:00:00Z,2026-05-04T02:00:00Z,AWSSecretsManager,USE1-AWSSecretsManagerAPIRequest,ListSecrets,,,1.2080363940,,,USD,0.0000000300,0.0000000362,0.0000000300,0.0000000362,$0.05 per 10000 API Requests,,"Amazon Web Services, Inc.",AWS Secrets Manager,,,,,,,,,,,,,,,,,,AWSSecretsManager-APIRequest,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AWSSecretsManager,AWS Secrets Manager,4MDZ5VNEJPMUTG9B,,,,,,,,,USE1-AWSSecretsManagerAPIRequest,,,,,4MDZ5VNEJPMUTG9B.JRTCKXETXF.6YS6EN2CT7,200495202400,USD,0.0000050000,0.0000050000,OnDemand,API Requests,,,,,,,,,,23742807847,,,,,,,,,,,,,,,
nkjq3uithyh4mpqf65o6qk2pob75lihpfdmq23iywjgy5vsucvnq,2026-04-26T01:00:00Z/2026-04-26T02:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-05-09T01:00:00Z,2026-05-09T02:00:00Z,AWSSecretsManager,USE1-AWSSecretsManagerAPIRequest,ListSecrets,,,0.8407445736,,,USD,0.0000000300,0.0000000252,0.0000000300,0.0000000252,$0.05 per 10000 API Requests,,"Amazon Web Services, Inc.",AWS Secrets Manager,,,,,,,,,,,,,,,,,,AWSSecretsManager-APIRequest,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AWSSecretsManager,AWS Secrets Manager,4MDZ5VNEJPMUTG9B,,,,,,,,,USE1-AWSSecretsManagerAPIRequest,,,,,4MDZ5VNEJPMUTG9B.JRTCKXETXF.6YS6EN2CT7,200495202400,USD,0.0000050000,0.0000050000,OnDemand,API Requests,,,,,,,,,,23742807847,,,,,,,,,,,,,,,
opd4dfdeqwyuzaedsw3oakruqfsibrip53zguwnkrzcozxccvt7q,2026-04-16T19:00:00Z/2026-04-16T23:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-29T19:00:00Z,2026-04-29T23:00:00Z,AmazonEC2,EUN1-BoxUsage:t3.small,RunInstances,,,0.0000000000,0.5,0.0000000000,USD,0.0208000000,0.0000000000,0.0208000000,0.0000000000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,NA,Used,false,3.1 GHz,Yes,Up to 2085 Mbps,87 Mbps,,NA,No,,,,,,NA,,,,General purpose,General Purpose,t3.micro,t3,Yes,Yes,Yes,No License required,EU (Stockholm),AWS Region,OnDemand,,,,1 GiB,,,Up to 5 Gigabit,0.5,Linux,RunInstances,Intel Skylake E5 2686 v5,NA,64-bit,AVX; AVX2; Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,Compute Instance,,eu-north-1,eu-north-1,AmazonEC2,Amazon Elastic Compute Cloud,XCVN4HZD9XZ33XW8,EBS only,,,Shared,,,,,EUN1-BoxUsage:t3.micro,2,,,true,,455786143018,USD,0.0000000000,0.0108000000,OnDemand,Hrs,,,,,,,,,,23742807739,,,,,,,,,,,,,,,
opd4dfdeqwyuzaedsw3oakruqfsibrip53zguwnkrzcozxccvt7q,2026-04-19T21:00:00Z/2026-04-19T23:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-05-02T21:00:00Z,2026-05-02T23:00:00Z,AmazonEC2,EUN1-BoxUsage:t3.small,RunInstances,,,0.0000000000,0.5,0.0000000000,USD,0.0208000000,0.0000000000,0.0208000000,0.0000000000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,NA,Used,false,3.1 GHz,Yes,Up to 2085 Mbps,87 Mbps,,NA,No,,,,,,NA,,,,General purpose,General Purpose,t3.micro,t3,Yes,Yes,Yes,No License required,EU (Stockholm),AWS Region,OnDemand,,,,1 GiB,,,Up to 5 Gigabit,0.5,Linux,RunInstances,Intel Skylake E5 2686 v5,NA,64-bit,AVX; AVX2; Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,Compute Instance,,eu-north-1,eu-north-1,AmazonEC2,Amazon Elastic Compute Cloud,XCVN4HZD9XZ33XW8,EBS only,,,Shared,,,,,EUN1-BoxUsage:t3.micro,2,,,true,,455786143018,USD,0.0000000000,0.0108000000,OnDemand,Hrs,,,,,,,,,,23742807739,,,,,,,,,,,,,,,
ccrkzwdyz3grmmcz7uuc76k2ufw64ef2nrmwfdqbn6mexpbhkeka,2026-04-20T20:00:00Z/2026-04-20T22:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-05-03T20:00:00Z,2026-05-03T22:00:00Z,AmazonEC2,BoxUsage:t3.micro,RunInstances,,,0.0000000000,0.5,0.0000000000,USD,0.0104000000,0.0000000000,0.0104000000,0.0000000000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,NA,Used,false,3.1 GHz,Yes,Up to 2085 Mbps,87 Mbps,,NA,No,,,,,,NA,,,,General purpose,General Purpose,t3.micro,t3,Yes,Yes,Yes,No License required,US East (N. Virginia),AWS Region,OnDemand,,,,1 GiB,,,Up to 5 Gigabit,0.5,Linux,RunInstances,Intel Skylake E5 2686 v5,NA,64-bit,AVX; AVX2; Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,Compute Instance,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,CRAJUW7BTXFMT2UJ,EBS only,,,Shared,,,,,BoxUsage:t3.micro,2,,,true,,455785968486,USD,0.0000000000,0.0104000000,OnDemand,Hrs,,,,,,,,,,23742807739,,,,,,,,,,,,,,,
ccrkzwdyz3grmmcz7uuc76k2ufw64ef2nrmwfdqbn6mexpbhkeka,2026-04-21T08:00:00Z/2026-04-21T12:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-05-04T08:00:00Z,2026-05-04T12:00:00Z,AmazonEC2,BoxUsage:t3.small,RunInstances,,,0.0000000000,0.5,0.0000000000,USD,0.0208000000,0.0000000000,0.0208000000,0.0000000000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,NA,Used,false,3.1 GHz,Yes,Up to 2085 Mbps,87 Mbps,,NA,No,,,,,,NA,,,,General purpose,General Purpose,t3.micro,t3,Yes,Yes,Yes,No License required,US East (N. Virginia),AWS Region,OnDemand,,,,1 GiB,,,Up to 5 Gigabit,0.5,Linux,RunInstances,Intel Skylake E5 2686 v5,NA,64-bit,AVX; AVX2; Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,Compute Instance,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,CRAJUW7BTXFMT2UJ,EBS only,,,Shared,,,,,BoxUsage:t3.micro,2,,,true,,455785968486,USD,0.0000000000,0.0104000000,OnDemand,Hrs,,,,,,,,,,23742807739,,,,,,,,,,,,,,,
spe2xyi7fffhs2jrfxzxqdvdfe6ku6aqkiirp3wiwnyuqg2r3z4q,2026-04-16T19:00:00Z/2026-04-16T20:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-29T19:00:00Z,2026-04-29T20:00:00Z,AmazonEC2,EUN1-EBSOptimized:t3.micro,Hourly,eu-north-1b,i-099a28da00871efc7,1.0426648126,0.5,0.5000000000,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 for 87 Mbps per t3.micro instance-hour (or partial hour),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,NA,NA,false,3.1 GHz,Yes,Up to 2085 Mbps,87 Mbps,,NA,No,,,,,,NA,,,,General purpose,General Purpose,t3.micro,,Yes,Yes,Yes,NA,EU (Stockholm),AWS Region,OnDemand,,,,1 GiB,,,Up to 5 Gigabit,0.5,NA,Hourly,Intel Skylake E5 2686 v5,NA,64-bit,AVX; AVX2; Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,Compute Instance,,eu-north-1,eu-north-1,AmazonEC2,Amazon Elastic Compute Cloud,A7MKG4G6HN7HATBE,EBS only,,,NA,,,,,EUN1-EBSOptimized:t3.micro,2,,,true,A7MKG4G6HN7HATBE.JRTCKXETXF.6YS6EN2CT7,455786802679,USD,0.0000000000,,OnDemand,Hrs,,,,,,,,,,23742807739,,,,,,,,,,,,,,,
