identity_line_item_id,identity_time_interval,bill_invoice_id,bill_invoicing_entity,bill_billing_entity,bill_bill_type,bill_payer_account_id,bill_billing_period_start_date,bill_billing_period_end_date,line_item_usage_account_id,line_item_line_item_type,line_item_usage_start_date,line_item_usage_end_date,line_item_product_code,line_item_usage_type,line_item_operation,line_item_availability_zone,line_item_resource_id,line_item_usage_amount,line_item_normalization_factor,line_item_normalized_usage_amount,line_item_currency_code,line_item_unblended_rate,line_item_unblended_cost,line_item_blended_rate,line_item_blended_cost,line_item_line_item_description,line_item_tax_type,line_item_legal_entity,product_product_name,product_availability,product_availability_zone,product_capacitystatus,product_classicnetworkingsupport,product_clock_speed,product_current_generation,product_database_engine,product_dedicated_ebs_throughput,product_dedicated_ebs_throughput_description,product_deployment_option,product_durability,product_ecu,product_engine_code,product_enhanced_networking_supported,product_fee_code,product_fee_description,product_from_location,product_from_location_type,product_from_region_code,product_gpu_memory,product_group,product_group_description,product_instance,product_instance_family,product_instance_family_category,product_instance_type,product_instance_type_family,product_intel_avx2_available,product_intel_avx_available,product_intel_turbo_available,product_license_model,product_location,product_location_type,product_logs_destination,product_marketoption,product_max_iopsvolume,product_max_throughputvolume,product_max_volume_size,product_memory,product_message_delivery_frequency,product_message_delivery_order,product_network_performance,product_normalization_size_factor,product_operating_system,product_operation,product_physical_processor,product_pre_installed_sw,product_processor_architecture,product_processor_features,product_product_family,product_queue_type,product_region,product_region_code,product_servicecode,product_servicename,product_sku,product_storage,product_storage_class,product_storage_media,product_tenancy,product_to_location,product_to_location_type,product_to_region_code,product_transfer_type,product_usagetype,product_vcpu,product_version,product_volume_api_name,product_volume_type,product_vpcnetworkingsupport,pricing_rate_code,pricing_rate_id,pricing_currency,pricing_public_on_demand_cost,pricing_public_on_demand_rate,pricing_term,pricing_unit,reservation_amortized_upfront_cost_for_usage,reservation_amortized_upfront_fee_for_billing_period,reservation_effective_cost,reservation_end_time,reservation_modification_status,reservation_normalized_units_per_reservation,reservation_number_of_reservations,reservation_recurring_fee_for_usage,reservation_start_time,reservation_subscription_id,reservation_total_reserved_normalized_units,reservation_total_reserved_units,reservation_units_per_reservation,reservation_unused_amortized_upfront_fee_for_billing_period,reservation_unused_normalized_unit_quantity,reservation_unused_quantity,reservation_unused_recurring_fee,reservation_upfront_value,savings_plan_total_commitment_to_date,savings_plan_savings_plan_a_r_n,savings_plan_savings_plan_rate,savings_plan_used_commitment,savings_plan_savings_plan_effective_cost,savings_plan_amortized_upfront_commitment_for_billing_period,savings_plan_recurring_commitment_for_billing_period,resource_tags_aws_created_by,resource_tags_user_name,resource_tags_user_environment,resource_tags_user_owner,resource_tags_user_project,resource_tags_user_team
6qdvvjaoozxsglnqmqgd7mopfubqanah3g53acvt5uaqn6e2cioq,2026-04-11T07:00:00Z/2026-04-11T08:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-11 07:00:00+00:00,2026-04-11 08:00:00+00:00,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-02bbb935f675291a5,0.011111111,0,0,USD,0.08,0.000888889,0.08,0.000888889,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,80000,2000 MiB/s,64 TiB,,,,,,,,,,,,Storage,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,SSD-backed,,,,,,EBS:VolumeUsage.gp3,,,gp3,General Purpose,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,4.42E+11,USD,0.000888889,0.08,OnDemand,GB-Mo,0,0,0,,,,,0,,23048252852,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
avhz2kikamdu7dsty4zs3aoefoi7xwjpnorqysu2b2arof2i3gma,2026-04-11T07:00:00Z/2026-04-11T08:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-11 07:00:00+00:00,2026-04-11 08:00:00+00:00,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-0843bd7e40442c416,0.022222222,0,0,USD,0.08,0.001777778,0.08,0.001777778,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,80000,2000 MiB/s,64 TiB,,,,,,,,,,,,Storage,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,SSD-backed,,,,,,EBS:VolumeUsage.gp3,,,gp3,General Purpose,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,4.42E+11,USD,0.001777778,0.08,OnDemand,GB-Mo,0,0,0,,,,,0,,23048252852,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
6qdvvjaoozxsglnqmqgd7mopfubqanah3g53acvt5uaqn6e2cioq,2026-04-11T08:00:00Z/2026-04-11T09:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-11 08:00:00+00:00,2026-04-11 09:00:00+00:00,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-02bbb935f675291a5,0.011111111,0,0,USD,0.08,0.000888889,0.08,0.000888889,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,80000,2000 MiB/s,64 TiB,,,,,,,,,,,,Storage,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,SSD-backed,,,,,,EBS:VolumeUsage.gp3,,,gp3,General Purpose,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,4.42E+11,USD,0.000888889,0.08,OnDemand,GB-Mo,0,0,0,,,,,0,,23048252852,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
avhz2kikamdu7dsty4zs3aoefoi7xwjpnorqysu2b2arof2i3gma,2026-04-11T08:00:00Z/2026-04-11T09:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-11 08:00:00+00:00,2026-04-11 09:00:00+00:00,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-0843bd7e40442c416,0.022222222,0,0,USD,0.08,0.001777778,0.08,0.001777778,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,80000,2000 MiB/s,64 TiB,,,,,,,,,,,,Storage,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,SSD-backed,,,,,,EBS:VolumeUsage.gp3,,,gp3,General Purpose,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,4.42E+11,USD,0.001777778,0.08,OnDemand,GB-Mo,0,0,0,,,,,0,,23048252852,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
6qdvvjaoozxsglnqmqgd7mopfubqanah3g53acvt5uaqn6e2cioq,2026-04-11T09:00:00Z/2026-04-11T10:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-11 09:00:00+00:00,2026-04-11 10:00:00+00:00,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-02bbb935f675291a5,0.011111111,0,0,USD,0.08,0.000888889,0.08,0.000888889,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,80000,2000 MiB/s,64 TiB,,,,,,,,,,,,Storage,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,SSD-backed,,,,,,EBS:VolumeUsage.gp3,,,gp3,General Purpose,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,4.42E+11,USD,0.000888889,0.08,OnDemand,GB-Mo,0,0,0,,,,,0,,23048252852,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
avhz2kikamdu7dsty4zs3aoefoi7xwjpnorqysu2b2arof2i3gma,2026-04-11T09:00:00Z/2026-04-11T10:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-11 09:00:00+00:00,2026-04-11 10:00:00+00:00,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-0843bd7e40442c416,0.022222222,0,0,USD,0.08,0.001777778,0.08,0.001777778,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,80000,2000 MiB/s,64 TiB,,,,,,,,,,,,Storage,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,SSD-backed,,,,,,EBS:VolumeUsage.gp3,,,gp3,General Purpose,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,4.42E+11,USD,0.001777778,0.08,OnDemand,GB-Mo,0,0,0,,,,,0,,23048252852,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
6qdvvjaoozxsglnqmqgd7mopfubqanah3g53acvt5uaqn6e2cioq,2026-04-11T10:00:00Z/2026-04-11T11:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-11 10:00:00+00:00,2026-04-11 11:00:00+00:00,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-02bbb935f675291a5,0.011111111,0,0,USD,0.08,0.000888889,0.08,0.000888889,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,80000,2000 MiB/s,64 TiB,,,,,,,,,,,,Storage,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,SSD-backed,,,,,,EBS:VolumeUsage.gp3,,,gp3,General Purpose,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,4.42E+11,USD,0.000888889,0.08,OnDemand,GB-Mo,0,0,0,,,,,0,,23048252852,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
avhz2kikamdu7dsty4zs3aoefoi7xwjpnorqysu2b2arof2i3gma,2026-04-11T10:00:00Z/2026-04-11T11:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-11 10:00:00+00:00,2026-04-11 11:00:00+00:00,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-0843bd7e40442c416,0.022222222,0,0,USD,0.08,0.001777778,0.08,0.001777778,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,80000,2000 MiB/s,64 TiB,,,,,,,,,,,,Storage,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,SSD-backed,,,,,,EBS:VolumeUsage.gp3,,,gp3,General Purpose,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,4.42E+11,USD,0.001777778,0.08,OnDemand,GB-Mo,0,0,0,,,,,0,,23048252852,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
6qdvvjaoozxsglnqmqgd7mopfubqanah3g53acvt5uaqn6e2cioq,2026-04-11T11:00:00Z/2026-04-11T12:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-11 11:00:00+00:00,2026-04-11 12:00:00+00:00,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-02bbb935f675291a5,0.011111111,0,0,USD,0.08,0.000888889,0.08,0.000888889,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,80000,2000 MiB/s,64 TiB,,,,,,,,,,,,Storage,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,SSD-backed,,,,,,EBS:VolumeUsage.gp3,,,gp3,General Purpose,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,4.42E+11,USD,0.000888889,0.08,OnDemand,GB-Mo,0,0,0,,,,,0,,23048252852,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
avhz2kikamdu7dsty4zs3aoefoi7xwjpnorqysu2b2arof2i3gma,2026-04-11T11:00:00Z/2026-04-11T12:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-11 11:00:00+00:00,2026-04-11 12:00:00+00:00,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-0843bd7e40442c416,0.022222222,0,0,USD,0.08,0.001777778,0.08,0.001777778,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,80000,2000 MiB/s,64 TiB,,,,,,,,,,,,Storage,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,SSD-backed,,,,,,EBS:VolumeUsage.gp3,,,gp3,General Purpose,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,4.42E+11,USD,0.001777778,0.08,OnDemand,GB-Mo,0,0,0,,,,,0,,23048252852,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
6qdvvjaoozxsglnqmqgd7mopfubqanah3g53acvt5uaqn6e2cioq,2026-04-11T12:00:00Z/2026-04-11T13:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-11 12:00:00+00:00,2026-04-11 13:00:00+00:00,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-02bbb935f675291a5,0.011111111,0,0,USD,0.08,0.000888889,0.08,0.000888889,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,80000,2000 MiB/s,64 TiB,,,,,,,,,,,,Storage,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,SSD-backed,,,,,,EBS:VolumeUsage.gp3,,,gp3,General Purpose,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,4.42E+11,USD,0.000888889,0.08,OnDemand,GB-Mo,0,0,0,,,,,0,,23048252852,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
avhz2kikamdu7dsty4zs3aoefoi7xwjpnorqysu2b2arof2i3gma,2026-04-11T12:00:00Z/2026-04-11T13:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-11 12:00:00+00:00,2026-04-11 13:00:00+00:00,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-0843bd7e40442c416,0.022222222,0,0,USD,0.08,0.001777778,0.08,0.001777778,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,80000,2000 MiB/s,64 TiB,,,,,,,,,,,,Storage,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,SSD-backed,,,,,,EBS:VolumeUsage.gp3,,,gp3,General Purpose,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,4.42E+11,USD,0.001777778,0.08,OnDemand,GB-Mo,0,0,0,,,,,0,,23048252852,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
6qdvvjaoozxsglnqmqgd7mopfubqanah3g53acvt5uaqn6e2cioq,2026-04-11T13:00:00Z/2026-04-11T14:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-11 13:00:00+00:00,2026-04-11 14:00:00+00:00,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-02bbb935f675291a5,0.011111111,0,0,USD,0.08,0.000888889,0.08,0.000888889,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,80000,2000 MiB/s,64 TiB,,,,,,,,,,,,Storage,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,SSD-backed,,,,,,EBS:VolumeUsage.gp3,,,gp3,General Purpose,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,4.42E+11,USD,0.000888889,0.08,OnDemand,GB-Mo,0,0,0,,,,,0,,23048252852,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
avhz2kikamdu7dsty4zs3aoefoi7xwjpnorqysu2b2arof2i3gma,2026-04-11T13:00:00Z/2026-04-11T14:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-11 13:00:00+00:00,2026-04-11 14:00:00+00:00,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-0843bd7e40442c416,0.022222222,0,0,USD,0.08,0.001777778,0.08,0.001777778,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,80000,2000 MiB/s,64 TiB,,,,,,,,,,,,Storage,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,SSD-backed,,,,,,EBS:VolumeUsage.gp3,,,gp3,General Purpose,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,4.42E+11,USD,0.001777778,0.08,OnDemand,GB-Mo,0,0,0,,,,,0,,23048252852,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
6qdvvjaoozxsglnqmqgd7mopfubqanah3g53acvt5uaqn6e2cioq,2026-04-11T14:00:00Z/2026-04-11T15:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-11 14:00:00+00:00,2026-04-11 15:00:00+00:00,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-02bbb935f675291a5,0.011111111,0,0,USD,0.08,0.000888889,0.08,0.000888889,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,80000,2000 MiB/s,64 TiB,,,,,,,,,,,,Storage,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,SSD-backed,,,,,,EBS:VolumeUsage.gp3,,,gp3,General Purpose,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,4.42E+11,USD,0.000888889,0.08,OnDemand,GB-Mo,0,0,0,,,,,0,,23048252852,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
avhz2kikamdu7dsty4zs3aoefoi7xwjpnorqysu2b2arof2i3gma,2026-04-11T14:00:00Z/2026-04-11T15:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-11 14:00:00+00:00,2026-04-11 15:00:00+00:00,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-0843bd7e40442c416,0.022222222,0,0,USD,0.08,0.001777778,0.08,0.001777778,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,80000,2000 MiB/s,64 TiB,,,,,,,,,,,,Storage,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,SSD-backed,,,,,,EBS:VolumeUsage.gp3,,,gp3,General Purpose,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,4.42E+11,USD,0.001777778,0.08,OnDemand,GB-Mo,0,0,0,,,,,0,,23048252852,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
6qdvvjaoozxsglnqmqgd7mopfubqanah3g53acvt5uaqn6e2cioq,2026-04-11T15:00:00Z/2026-04-11T16:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-11 15:00:00+00:00,2026-04-11 16:00:00+00:00,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-02bbb935f675291a5,0.011111111,0,0,USD,0.08,0.000888889,0.08,0.000888889,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,80000,2000 MiB/s,64 TiB,,,,,,,,,,,,Storage,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,SSD-backed,,,,,,EBS:VolumeUsage.gp3,,,gp3,General Purpose,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,4.42E+11,USD,0.000888889,0.08,OnDemand,GB-Mo,0,0,0,,,,,0,,23048252852,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
avhz2kikamdu7dsty4zs3aoefoi7xwjpnorqysu2b2arof2i3gma,2026-04-11T15:00:00Z/2026-04-11T16:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-11 15:00:00+00:00,2026-04-11 16:00:00+00:00,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-0843bd7e40442c416,0.022222222,0,0,USD,0.08,0.001777778,0.08,0.001777778,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,80000,2000 MiB/s,64 TiB,,,,,,,,,,,,Storage,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,SSD-backed,,,,,,EBS:VolumeUsage.gp3,,,gp3,General Purpose,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,4.42E+11,USD,0.001777778,0.08,OnDemand,GB-Mo,0,0,0,,,,,0,,23048252852,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
6qdvvjaoozxsglnqmqgd7mopfubqanah3g53acvt5uaqn6e2cioq,2026-04-11T16:00:00Z/2026-04-11T17:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-11 16:00:00+00:00,2026-04-11 17:00:00+00:00,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-02bbb935f675291a5,0.011111111,0,0,USD,0.08,0.000888889,0.08,0.000888889,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,80000,2000 MiB/s,64 TiB,,,,,,,,,,,,Storage,,us-east-1,us-east-1,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,SSD-backed,,,,,,EBS:VolumeUsage.gp3,,,gp3,General Purpose,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,4.42E+11,USD,0.000888889,0.08,OnDemand,GB-Mo,0,0,0,,,,,0,,23048252852,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
